user_id,total_txns,total_spend,avg_txn_amount,max_txn_amount,unique_merchants,unique_categories,unique_platforms,failed_txns,fraud_txns,cross_city_txns,festival_txns,failure_rate,cross_city_rate,festival_txn_rate,avg_spend_per_day
USR009330,52,120991.15,2326.7528846153846,10629.42,52,15,5,1,0,51,18,1.92,98.08,34.62,165.74
USR009331,44,142971.11,3249.3434090909086,24696.41,43,16,3,0,0,42,14,0.0,95.45,31.82,195.85
USR009332,57,195270.75,3425.8026315789475,29789.87,57,17,5,1,0,57,16,1.75,100.0,28.07,267.49
USR009333,42,119932.2,2855.5285714285715,36588.62,42,14,2,0,0,42,11,0.0,100.0,26.19,164.29
USR009334,47,158246.51,3366.947021276596,27218.71,46,16,4,3,0,46,12,6.38,97.87,25.53,216.78
USR009335,41,108432.25,2644.689024390244,41574.33,41,15,3,1,0,40,11,2.44,97.56,26.83,148.54
USR009336,45,98262.67,2183.614888888889,29062.12,44,15,4,6,0,40,16,13.33,88.89,35.56,134.61
USR009337,57,195493.36,3429.7080701754385,42764.44,56,17,4,1,0,57,21,1.75,100.0,36.84,267.8
USR009338,38,118759.07,3125.2386842105266,59003.33,38,12,4,2,0,36,10,5.26,94.74,26.32,162.68
USR009339,46,133079.4,2893.0304347826086,20024.8,46,16,4,5,0,46,15,10.87,100.0,32.61,182.3
USR009340,55,130574.96,2374.090181818182,29685.89,52,16,4,2,0,55,20,3.64,100.0,36.36,178.87
USR009341,66,186211.24,2821.382424242424,27176.67,66,17,4,4,0,63,26,6.06,95.45,39.39,255.08
USR009342,57,194468.59,3411.729649122807,24663.99,57,18,5,1,0,57,16,1.75,100.0,28.07,266.4
USR009343,39,87111.62,2233.631282051282,18665.88,38,11,2,2,0,39,13,5.13,100.0,33.33,119.33
USR009344,37,68787.93000000001,1859.1332432432434,12548.69,37,14,4,5,0,34,16,13.51,91.89,43.24,94.23
USR009345,40,72359.11,1808.97775,10942.76,40,15,5,2,0,40,11,5.0,100.0,27.5,99.12
USR009346,52,158202.89,3042.3632692307697,22632.94,52,18,5,2,0,52,16,3.85,100.0,30.77,216.72
USR009347,47,140956.63,2999.0772340425533,26012.42,47,15,5,3,0,47,10,6.38,100.0,21.28,193.09
USR009348,45,83238.03,1849.734,12863.57,45,14,3,5,0,43,13,11.11,95.56,28.89,114.02
USR009349,51,128449.98,2518.6270588235293,14787.6,51,16,4,6,0,45,19,11.76,88.24,37.25,175.96
USR009350,51,112811.0,2211.9803921568628,13620.02,51,18,4,1,0,50,14,1.96,98.04,27.45,154.54
USR009351,42,93765.64,2232.515238095238,17968.67,42,17,4,2,0,41,14,4.76,97.62,33.33,128.45
USR009352,59,211576.63,3586.0445762711865,31551.23,59,17,6,4,0,58,18,6.78,98.31,30.51,289.83
USR009353,50,125822.11,2516.4422,47592.63,49,15,4,1,0,48,16,2.0,96.0,32.0,172.36
USR009354,60,156887.05,2614.7841666666664,21128.53,59,17,6,4,0,58,16,6.67,96.67,26.67,214.91
USR009355,55,139681.02,2539.654909090909,24464.47,55,15,3,2,0,55,22,3.64,100.0,40.0,191.34
USR009356,44,109313.31,2484.3934090909092,23690.51,44,16,4,3,0,43,16,6.82,97.73,36.36,149.74
USR009357,52,119353.54000000001,2295.2603846153847,35387.28,50,16,4,3,0,52,13,5.77,100.0,25.0,163.5
USR009358,43,90469.21,2103.93511627907,10117.77,42,16,3,2,0,42,10,4.65,97.67,23.26,123.93
USR009359,52,155815.26,2996.4473076923077,34777.46,51,16,3,6,0,50,12,11.54,96.15,23.08,213.45
USR009360,46,130568.58,2838.447391304348,15230.23,46,15,3,1,0,43,14,2.17,93.48,30.43,178.86
USR009361,59,168461.46,2855.2789830508473,27098.02,58,15,4,3,0,56,18,5.08,94.92,30.51,230.77
USR009362,62,166013.38,2677.6351612903227,23396.14,62,18,5,2,0,59,20,3.23,95.16,32.26,227.42
USR009363,49,124192.91,2534.5491836734695,20300.68,49,15,4,6,0,46,25,12.24,93.88,51.02,170.13
USR009364,49,165258.41,3372.620612244898,27621.23,49,14,4,6,0,46,21,12.24,93.88,42.86,226.38
USR009365,51,156483.56,3068.305098039216,20569.43,51,18,4,3,0,50,21,5.88,98.04,41.18,214.36
USR009366,45,190845.21,4241.004666666667,36556.4,43,17,3,3,0,45,15,6.67,100.0,33.33,261.43
USR009367,59,122603.83,2078.0310169491527,12844.4,59,16,5,4,0,58,25,6.78,98.31,42.37,167.95
USR009368,56,109790.11,1960.5376785714286,9739.54,56,15,6,6,0,55,23,10.71,98.21,41.07,150.4
USR009369,59,138971.58000000002,2355.4505084745765,36087.3,56,18,5,4,0,57,22,6.78,96.61,37.29,190.37
USR009370,51,170850.43,3350.008431372549,26209.75,51,17,5,4,0,51,22,7.84,100.0,43.14,234.04
USR009371,49,105163.56,2146.1951020408164,13191.27,48,15,4,2,0,43,13,4.08,87.76,26.53,144.06
USR009372,36,75209.25,2089.1458333333335,16634.48,36,14,3,5,0,35,16,13.89,97.22,44.44,103.03
USR009373,42,149591.26,3561.6966666666667,33776.2,42,18,4,6,0,41,14,14.29,97.62,33.33,204.92
USR009374,41,158329.89,3861.704634146342,33135.11,41,15,5,2,0,41,13,4.88,100.0,31.71,216.89
USR009375,64,243702.73,3807.85515625,27765.35,63,18,4,1,0,63,16,1.56,98.44,25.0,333.84
USR009376,49,179482.14,3662.9008163265307,29807.85,49,16,3,2,0,49,24,4.08,100.0,48.98,245.87
USR009377,53,133857.78,2525.6184905660375,17131.97,51,16,3,4,0,51,14,7.55,96.23,26.42,183.37
USR009378,52,162314.78,3121.438076923077,21928.29,52,14,6,4,0,49,20,7.69,94.23,38.46,222.35
USR009379,33,107048.98,3243.908484848485,31016.3,33,14,3,1,0,32,7,3.03,96.97,21.21,146.64
USR009380,43,114313.78,2658.46,17241.89,43,16,4,2,0,41,11,4.65,95.35,25.58,156.59
USR009381,56,102277.53,1826.3844642857143,19248.48,56,16,4,2,0,54,21,3.57,96.43,37.5,140.11
USR009382,42,140310.82,3340.7338095238097,12828.67,42,14,4,3,0,42,15,7.14,100.0,35.71,192.21
USR009383,54,175991.34,3259.0988888888887,24045.71,53,16,4,2,0,53,27,3.7,98.15,50.0,241.08
USR009384,44,171409.88,3895.679090909091,33181.92,44,15,5,0,0,44,17,0.0,100.0,38.64,234.81
USR009385,41,91428.45,2229.962195121951,16373.3,41,13,5,3,0,39,12,7.32,95.12,29.27,125.24
USR009386,50,135741.41999999998,2714.8284,18759.07,49,15,4,4,0,45,20,8.0,90.0,40.0,185.95
USR009387,39,135646.73,3478.1212820512824,33540.38,39,14,3,1,0,37,10,2.56,94.87,25.64,185.82
USR009388,60,197173.26,3286.221,47209.79,59,17,3,3,0,55,22,5.0,91.67,36.67,270.1
USR009389,56,218858.91,3908.1948214285717,40442.41,54,15,5,5,0,56,19,8.93,100.0,33.93,299.81
USR009390,59,123140.91,2087.1340677966105,20400.11,58,14,4,6,0,59,16,10.17,100.0,27.12,168.69
USR009391,40,98559.77,2463.99425,12280.84,40,15,3,2,1,38,10,5.0,95.0,25.0,135.01
USR009392,58,205355.77,3540.6167241379308,24260.02,57,16,4,4,0,56,17,6.9,96.55,29.31,281.31
USR009393,45,101814.03,2262.534,11709.6,44,17,4,5,0,45,19,11.11,100.0,42.22,139.47
USR009394,54,208401.68,3859.29037037037,31568.13,54,17,5,5,0,51,15,9.26,94.44,27.78,285.48
USR009395,42,109795.46,2614.1776190476194,29071.83,42,15,4,4,0,40,14,9.52,95.24,33.33,150.4
USR009396,50,170902.02,3418.0404,27173.59,49,15,5,2,0,49,16,4.0,98.0,32.0,234.11
USR009397,62,236160.18,3809.0351612903223,29436.32,61,17,4,2,0,58,17,3.23,93.55,27.42,323.51
USR009398,42,95951.68000000001,2284.5638095238096,13381.19,41,14,5,2,0,40,11,4.76,95.24,26.19,131.44
USR009399,64,168544.83,2633.51296875,25060.69,64,16,5,3,0,59,27,4.69,92.19,42.19,230.88
USR009400,56,103957.31,1856.3805357142858,12912.38,55,16,4,7,0,56,20,12.5,100.0,35.71,142.41
USR009401,46,94670.26,2058.0491304347825,18724.51,45,17,4,2,0,45,19,4.35,97.83,41.3,129.69
USR009402,48,124176.41,2587.0085416666666,24341.99,48,16,2,5,0,48,17,10.42,100.0,35.42,170.1
USR009403,56,114296.06,2041.0010714285713,15464.33,55,16,4,6,0,52,18,10.71,92.86,32.14,156.57
USR009404,54,118559.67,2195.5494444444444,13920.16,54,15,5,4,0,50,21,7.41,92.59,38.89,162.41
USR009405,43,73665.87,1713.1597674418604,13029.21,40,14,4,3,0,43,17,6.98,100.0,39.53,100.91
USR009406,53,152563.37,2878.554150943396,18550.41,52,18,4,5,0,52,22,9.43,98.11,41.51,208.99
USR009407,48,147665.79,3076.370625,62529.25,48,15,4,4,0,48,15,8.33,100.0,31.25,202.28
USR009408,43,147901.0,3439.5581395348836,24488.76,43,17,5,2,0,41,16,4.65,95.35,37.21,202.6
USR009409,41,116608.48,2844.109268292683,24957.56,41,16,3,2,0,41,18,4.88,100.0,43.9,159.74
USR009410,55,185020.85,3364.0154545454548,30553.02,55,17,4,2,0,52,25,3.64,94.55,45.45,253.45
USR009411,40,187983.75,4699.59375,48854.96,40,17,3,2,0,40,9,5.0,100.0,22.5,257.51
USR009412,44,90693.62,2061.218636363636,13362.79,44,16,3,0,0,42,16,0.0,95.45,36.36,124.24
USR009413,61,155858.41,2555.0559016393445,20105.58,59,15,5,1,0,59,21,1.64,96.72,34.43,213.5
USR009414,39,149723.94,3839.075384615385,30344.01,39,18,4,1,0,35,17,2.56,89.74,43.59,205.1
USR009415,61,158047.63,2590.9447540983606,20172.31,60,16,4,5,0,60,20,8.2,98.36,32.79,216.5
USR009416,41,117023.44,2854.2302439024393,20000.41,41,17,4,2,0,41,15,4.88,100.0,36.59,160.31
USR009417,51,124075.03,2432.843725490196,24266.18,51,17,5,2,0,50,21,3.92,98.04,41.18,169.97
USR009418,43,98483.96,2290.324651162791,14479.26,43,16,5,3,0,43,13,6.98,100.0,30.23,134.91
USR009419,51,149065.44,2922.8517647058825,22832.84,51,17,4,4,0,51,19,7.84,100.0,37.25,204.2
USR009420,42,138243.49,3291.5116666666663,28741.15,42,16,4,3,0,41,19,7.14,97.62,45.24,189.37
USR009421,60,192933.62,3215.5603333333333,36635.95,60,17,5,3,0,56,19,5.0,93.33,31.67,264.29
USR009422,58,285577.02999999997,4923.741896551724,51064.67,58,17,4,4,0,58,12,6.9,100.0,20.69,391.2
USR009423,44,146679.45,3333.6238636363637,13906.27,44,16,3,1,0,43,18,2.27,97.73,40.91,200.93
USR009424,62,248957.95,4015.450806451613,41263.31,60,17,4,6,0,61,23,9.68,98.39,37.1,341.04
USR009425,49,116501.47,2377.581020408163,13100.8,46,15,3,4,0,49,14,8.16,100.0,28.57,159.59
USR009426,31,49552.02,1598.452258064516,5830.4,31,14,4,1,0,31,8,3.23,100.0,25.81,67.88
USR009427,52,236975.07,4557.212884615385,56474.22,52,16,4,3,0,52,24,5.77,100.0,46.15,324.62
USR009428,46,105939.98,2303.0430434782606,28145.09,46,15,3,2,0,46,24,4.35,100.0,52.17,145.12
USR009429,45,182227.03999999998,4049.4897777777774,41929.06,44,16,4,4,0,45,12,8.89,100.0,26.67,249.63
USR009430,45,116840.08,2596.4462222222223,17981.76,45,15,3,2,0,42,12,4.44,93.33,26.67,160.05
USR009431,56,120127.18,2145.128214285714,17530.95,56,15,4,7,0,54,15,12.5,96.43,26.79,164.56
USR009432,49,104941.91,2141.6716326530614,11484.83,49,15,5,1,0,49,7,2.04,100.0,14.29,143.76
USR009433,45,179457.44999999998,3987.943333333333,39587.54,44,16,4,5,0,44,16,11.11,97.78,35.56,245.83
USR009434,60,192900.03,3215.0005,50588.01,60,15,4,1,0,59,21,1.67,98.33,35.0,264.25
USR009435,32,69372.74,2167.898125,11359.85,32,15,2,4,0,31,10,12.5,96.88,31.25,95.03
USR009436,62,185753.29,2996.020806451613,27067.54,60,17,4,5,0,58,13,8.06,93.55,20.97,254.46
USR009437,48,195675.4,4076.570833333333,47903.14,48,18,6,3,0,46,19,6.25,95.83,39.58,268.05
USR009438,44,98964.68000000001,2249.197272727273,23323.5,44,15,3,6,0,41,16,13.64,93.18,36.36,135.57
USR009439,59,201050.83000000002,3407.641186440678,48952.55,58,16,4,4,0,55,22,6.78,93.22,37.29,275.41
USR009440,53,175580.1,3312.8320754716983,23001.84,53,17,5,3,0,52,18,5.66,98.11,33.96,240.52
USR009441,56,142568.92,2545.8735714285717,13925.24,55,16,4,5,0,53,22,8.93,94.64,39.29,195.3
USR009442,41,84232.36,2054.447804878049,16198.87,41,15,3,4,0,40,8,9.76,97.56,19.51,115.39
USR009443,60,149680.07,2494.6678333333334,15135.88,59,18,6,5,0,60,14,8.33,100.0,23.33,205.04
USR009444,54,176502.41,3268.5631481481482,29754.68,53,16,4,4,0,54,16,7.41,100.0,29.63,241.78
USR009445,48,216500.61,4510.429375,33381.06,47,17,4,0,0,46,19,0.0,95.83,39.58,296.58
USR009446,40,128931.31999999999,3223.283,24928.14,40,14,3,2,0,39,13,5.0,97.5,32.5,176.62
USR009447,55,153781.11000000002,2796.020181818182,32332.06,55,15,4,5,0,55,21,9.09,100.0,38.18,210.66
USR009448,52,94284.01,1813.1540384615384,8697.2,51,15,3,3,0,52,15,5.77,100.0,28.85,129.16
USR009449,60,233738.15,3895.6358333333333,41917.44,59,18,5,2,0,57,13,3.33,95.0,21.67,320.19
USR009450,52,155411.15,2988.6759615384613,50000.0,51,17,5,6,0,51,15,11.54,98.08,28.85,212.89
USR009451,43,116261.54,2703.7567441860465,14371.9,43,15,4,2,0,42,12,4.65,97.67,27.91,159.26
USR009452,57,121818.19,2137.1612280701756,16970.11,57,15,3,5,0,57,19,8.77,100.0,33.33,166.87
USR009453,46,138550.52,3011.9678260869564,28577.34,46,16,3,3,0,39,11,6.52,84.78,23.91,189.8
USR009454,46,111127.53,2415.8158695652173,15995.3,45,17,5,2,0,44,13,4.35,95.65,28.26,152.23
USR009455,53,164514.22,3104.0418867924527,30893.75,51,17,3,2,0,53,20,3.77,100.0,37.74,225.36
USR009456,45,131832.65,2929.6144444444444,29668.97,42,15,5,4,0,45,11,8.89,100.0,24.44,180.59
USR009457,43,161989.55,3767.198837209302,49313.77,43,18,5,2,0,40,20,4.65,93.02,46.51,221.9
USR009458,56,170566.86,3045.8367857142853,18452.32,55,17,5,1,0,53,15,1.79,94.64,26.79,233.65
USR009459,51,191940.86,3763.5462745098034,39007.31,51,18,5,4,0,50,22,7.84,98.04,43.14,262.93
USR009460,40,135194.73,3379.8682500000004,17539.14,39,17,6,4,0,39,11,10.0,97.5,27.5,185.2
USR009461,53,228149.56,4304.708679245283,30439.85,53,16,4,6,0,53,21,11.32,100.0,39.62,312.53
USR009462,64,311605.99,4868.84359375,50000.0,61,18,5,6,1,64,24,9.38,100.0,37.5,426.86
USR009463,39,126183.57,3235.476153846154,18511.41,39,15,3,5,0,39,9,12.82,100.0,23.08,172.85
USR009464,44,176026.27,4000.5970454545454,33491.84,44,16,5,3,0,43,13,6.82,97.73,29.55,241.13
USR009465,49,168597.88,3440.77306122449,30484.29,49,18,4,2,0,49,15,4.08,100.0,30.61,230.96
USR009466,58,198883.21,3429.0208620689655,50517.83,57,16,3,6,0,58,16,10.34,100.0,27.59,272.44
USR009467,43,118004.86,2744.299069767442,10327.82,42,13,4,4,0,42,13,9.3,97.67,30.23,161.65
USR009468,54,137345.63,2543.437592592593,15268.27,54,17,5,1,0,48,15,1.85,88.89,27.78,188.14
USR009469,65,311098.69,4786.133692307692,50000.0,64,17,4,4,0,61,23,6.15,93.85,35.38,426.16
USR009470,54,113070.33,2093.895,19371.72,53,15,6,1,0,51,18,1.85,94.44,33.33,154.89
USR009471,42,118068.02,2811.1433333333334,50109.25,41,16,5,3,0,41,16,7.14,97.62,38.1,161.74
USR009472,43,175356.99,4078.0695348837207,43969.83,43,17,5,2,0,41,14,4.65,95.35,32.56,240.22
USR009473,76,266249.52,3503.283157894737,48338.91,74,17,3,4,0,72,32,5.26,94.74,42.11,364.73
USR009474,49,172998.99,3530.591632653061,30126.93,47,16,4,2,0,47,19,4.08,95.92,38.78,236.98
USR009475,59,152734.82,2588.7257627118647,17548.03,58,18,5,3,0,57,19,5.08,96.61,32.2,209.23
USR009476,47,109778.5,2335.7127659574467,20003.35,46,16,5,5,0,47,11,10.64,100.0,23.4,150.38
USR009477,49,106306.08,2169.511836734694,7969.73,47,14,5,4,0,48,14,8.16,97.96,28.57,145.62
USR009478,46,121866.66,2649.2752173913045,38557.97,46,15,5,1,0,46,14,2.17,100.0,30.43,166.94
USR009479,48,136549.71,2844.785625,21649.96,47,16,4,5,0,47,13,10.42,97.92,27.08,187.05
USR009480,57,156786.44,2750.639298245614,21019.04,57,18,4,3,0,54,23,5.26,94.74,40.35,214.78
USR009481,52,222836.93,4285.325576923076,42911.01,52,16,3,2,0,51,20,3.85,98.08,38.46,305.26
USR009482,54,121606.1,2251.964814814815,11690.74,54,16,4,3,0,53,14,5.56,98.15,25.93,166.58
USR009483,42,85585.84,2037.7580952380952,9071.3,42,13,5,3,0,41,16,7.14,97.62,38.1,117.24
USR009484,51,240740.18,4720.39568627451,38862.34,50,16,4,2,0,46,22,3.92,90.2,43.14,329.78
USR009485,48,161591.38,3366.4870833333334,21707.91,48,16,4,7,0,47,18,14.58,97.92,37.5,221.36
USR009486,55,167713.07,3049.3285454545457,16238.97,54,17,4,3,0,55,19,5.45,100.0,34.55,229.74
USR009487,42,129202.34999999999,3076.246428571428,32819.02,42,17,4,1,0,39,11,2.38,92.86,26.19,176.99
USR009488,54,150318.84,2783.682222222222,26290.17,53,16,5,4,0,54,20,7.41,100.0,37.04,205.92
USR009489,41,95539.67,2330.2358536585366,15881.58,41,13,5,1,0,41,14,2.44,100.0,34.15,130.88
USR009490,45,99132.83,2202.951777777778,10984.81,45,15,5,1,0,42,12,2.22,93.33,26.67,135.8
USR009491,56,152354.41,2720.6144642857143,21891.52,56,16,5,4,0,54,21,7.14,96.43,37.5,208.7
USR009492,47,149174.05,3173.915957446808,29484.32,47,15,4,2,0,46,14,4.26,97.87,29.79,204.35
USR009493,44,190880.88,4338.201818181818,48188.78,43,17,5,4,0,44,9,9.09,100.0,20.45,261.48
USR009494,50,122442.59,2448.8518,13954.61,50,16,5,1,0,49,11,2.0,98.0,22.0,167.73
USR009495,45,118880.51,2641.789111111111,20042.56,43,15,3,1,0,41,14,2.22,91.11,31.11,162.85
USR009496,46,118566.22,2577.5265217391307,27970.82,45,16,4,2,0,46,20,4.35,100.0,43.48,162.42
USR009497,56,258563.98,4617.213928571428,47428.64,55,17,4,8,0,56,19,14.29,100.0,33.93,354.2
USR009498,46,180333.11,3920.285,35584.42,44,15,5,2,0,45,19,4.35,97.83,41.3,247.03
USR009499,46,153194.30000000002,3330.3108695652177,43158.62,46,17,4,5,0,42,12,10.87,91.3,26.09,209.86
USR009500,62,228214.0,3680.8709677419356,29940.41,60,14,4,2,0,60,19,3.23,96.77,30.65,312.62
USR009501,44,122465.57,2783.308409090909,23255.34,44,16,2,5,0,44,14,11.36,100.0,31.82,167.76
USR009502,52,219718.29,4225.351730769231,37508.97,52,16,5,1,0,52,15,1.92,100.0,28.85,300.98
USR009503,60,152874.52,2547.9086666666667,14857.97,59,17,4,4,0,60,16,6.67,100.0,26.67,209.42
USR009504,54,101068.35,1871.6361111111112,8501.94,54,16,5,3,0,53,18,5.56,98.15,33.33,138.45
USR009505,49,91859.69,1874.6875510204081,19806.91,47,15,4,1,0,46,23,2.04,93.88,46.94,125.84
USR009506,52,180498.99,3471.1344230769228,39159.32,52,18,4,2,0,52,24,3.85,100.0,46.15,247.26
USR009507,55,113783.11,2068.7838181818183,13633.92,53,16,4,3,0,52,18,5.45,94.55,32.73,155.87
USR009508,40,124288.56999999999,3107.21425,29209.7,39,15,4,3,0,38,17,7.5,95.0,42.5,170.26
USR009509,42,78104.96,1859.641904761905,12847.39,42,11,2,4,0,42,13,9.52,100.0,30.95,106.99
USR009510,51,128475.91,2519.1354901960785,16079.58,51,17,4,3,0,49,15,5.88,96.08,29.41,175.99
USR009511,54,131608.13999999998,2437.1877777777777,32244.78,53,17,6,0,0,52,19,0.0,96.3,35.19,180.29
USR009512,49,187448.75,3825.484693877551,37034.39,49,15,4,3,0,48,19,6.12,97.96,38.78,256.78
USR009513,62,159656.97,2575.112419354839,23473.13,61,16,5,4,0,62,19,6.45,100.0,30.65,218.71
USR009514,55,155775.31,2832.278363636364,28097.28,54,16,4,3,0,50,18,5.45,90.91,32.73,213.39
USR009515,44,88498.76,2011.3354545454545,14803.23,44,14,4,4,0,41,12,9.09,93.18,27.27,121.23
USR009516,40,163671.89,4091.7972500000005,32314.75,39,16,4,1,0,40,13,2.5,100.0,32.5,224.21
USR009517,48,143433.96,2988.2075,20511.55,47,17,4,4,0,48,20,8.33,100.0,41.67,196.48
USR009518,46,190410.30000000002,4139.354347826087,40568.82,46,16,6,0,0,44,18,0.0,95.65,39.13,260.84
USR009519,56,138061.14,2465.3775,28453.04,55,17,4,2,0,55,20,3.57,98.21,35.71,189.12
USR009520,40,119320.45,2983.01125,23448.35,39,15,5,3,0,39,10,7.5,97.5,25.0,163.45
USR009521,51,137983.37,2705.5562745098036,16639.8,51,16,5,4,0,49,18,7.84,96.08,35.29,189.02
USR009522,46,173291.05,3767.1967391304347,26499.21,46,17,4,3,0,45,13,6.52,97.83,28.26,237.38
USR009523,44,218653.25,4969.392045454545,30308.08,44,17,3,7,0,44,15,15.91,100.0,34.09,299.52
USR009524,51,136586.8,2678.1725490196077,15019.98,51,17,4,2,0,46,15,3.92,90.2,29.41,187.11
USR009525,45,138634.63999999998,3080.7697777777776,22551.48,44,15,4,1,0,41,15,2.22,91.11,33.33,189.91
USR009526,56,165282.31,2951.4698214285713,40074.81,56,15,3,1,0,55,19,1.79,98.21,33.93,226.41
USR009527,52,245627.77,4723.610961538461,34780.0,52,17,3,5,0,51,23,9.62,98.08,44.23,336.48
USR009528,50,147261.47,2945.2294,27554.04,49,16,5,1,0,48,14,2.0,96.0,28.0,201.73
USR009529,47,155745.52,3313.734468085106,29057.99,47,17,4,3,0,45,16,6.38,95.74,34.04,213.35
USR009530,55,119339.98999999999,2169.8179999999998,44385.52,55,15,5,2,0,53,19,3.64,96.36,34.55,163.48
USR009531,62,233502.62,3766.1712903225807,38396.8,62,18,5,1,0,62,30,1.61,100.0,48.39,319.87
USR009532,58,195871.36,3377.0924137931033,35113.53,58,16,4,1,0,56,20,1.72,96.55,34.48,268.32
USR009533,46,107971.19,2347.199782608696,18180.43,45,17,3,5,0,43,18,10.87,93.48,39.13,147.91
USR009534,51,138834.13999999998,2722.238039215686,37335.95,50,13,6,3,0,50,22,5.88,98.04,43.14,190.18
USR009535,58,140001.33,2413.8160344827584,19549.77,58,18,2,1,0,54,16,1.72,93.1,27.59,191.78
USR009536,49,124510.18000000001,2541.024081632653,20973.11,49,15,4,5,0,48,13,10.2,97.96,26.53,170.56
USR009537,55,274674.81,4994.087454545454,31018.96,55,18,4,4,0,53,18,7.27,96.36,32.73,376.27
USR009538,42,146182.0,3480.5238095238096,34643.47,42,14,4,6,0,40,14,14.29,95.24,33.33,200.25
USR009539,37,266139.68,7192.9643243243245,150654.15,37,16,4,3,0,37,14,8.11,100.0,37.84,364.57
USR009540,51,149682.32,2934.947450980392,20416.56,51,18,6,7,0,50,14,13.73,98.04,27.45,205.04
USR009541,42,137117.46,3264.7014285714286,19182.12,42,18,3,1,0,42,15,2.38,100.0,35.71,187.83
USR009542,51,163995.59,3215.5998039215688,21287.48,51,16,3,4,0,49,15,7.84,96.08,29.41,224.65
USR009543,44,75221.37,1709.5765909090908,8948.06,44,13,4,0,0,44,15,0.0,100.0,34.09,103.04
USR009544,41,153639.37,3747.301707317073,39843.56,41,17,4,3,0,41,13,7.32,100.0,31.71,210.46
USR009545,48,143826.52,2996.3858333333333,37051.9,48,17,4,3,0,48,16,6.25,100.0,33.33,197.02
USR009546,56,161508.32,2884.077142857143,52867.03,55,17,4,2,0,56,22,3.57,100.0,39.29,221.24
USR009547,39,111734.75,2864.99358974359,8093.63,39,15,3,2,0,38,12,5.13,97.44,30.77,153.06
USR009548,52,127103.08,2444.29,26324.4,51,15,4,3,0,49,12,5.77,94.23,23.08,174.11
USR009549,48,91746.06,1911.37625,8871.68,48,14,6,7,0,46,15,14.58,95.83,31.25,125.68
USR009550,53,247158.06,4663.359622641509,46001.62,53,16,5,2,0,53,20,3.77,100.0,37.74,338.57
USR009551,50,193984.51,3879.6902,27834.74,50,18,5,3,0,47,21,6.0,94.0,42.0,265.73
USR009552,38,124735.27,3282.507105263158,40418.44,37,15,4,2,0,37,14,5.26,97.37,36.84,170.87
USR009553,55,223636.74,4066.122545454545,48433.25,55,16,5,2,0,53,10,3.64,96.36,18.18,306.35
USR009554,48,209159.1,4357.48125,49082.67,48,15,4,2,0,47,18,4.17,97.92,37.5,286.52
USR009555,39,145510.47,3731.0376923076924,29104.17,39,14,5,1,0,38,13,2.56,97.44,33.33,199.33
USR009556,55,236563.17,4301.1485454545455,29404.63,55,18,6,5,0,55,23,9.09,100.0,41.82,324.06
USR009557,46,132490.01,2880.2176086956524,29312.16,46,15,4,0,0,44,22,0.0,95.65,47.83,181.49
USR009558,49,130075.08,2654.5934693877552,33201.73,48,14,6,3,0,46,21,6.12,93.88,42.86,178.19
USR009559,53,132001.74,2490.5988679245283,26252.65,52,16,4,2,0,49,18,3.77,92.45,33.96,180.82
USR009560,51,192893.47,3782.2249019607843,32957.42,51,16,3,8,0,48,16,15.69,94.12,31.37,264.24
USR009561,55,179440.36,3262.5519999999997,23424.23,55,18,4,5,0,53,14,9.09,96.36,25.45,245.81
USR009562,39,130438.68000000001,3344.5815384615385,20566.7,39,15,4,2,0,39,14,5.13,100.0,35.9,178.68
USR009563,43,163413.44,3800.3125581395348,22569.62,43,16,3,1,0,42,13,2.33,97.67,30.23,223.85
USR009564,60,210002.30000000002,3500.0383333333334,40064.48,60,18,4,3,0,59,22,5.0,98.33,36.67,287.67
USR009565,63,170669.02,2709.032063492063,31483.95,62,17,4,8,0,61,25,12.7,96.83,39.68,233.79
USR009566,43,153809.54,3576.966046511628,26805.69,43,17,4,2,0,42,11,4.65,97.67,25.58,210.7
USR009567,45,90036.56,2000.8124444444443,8119.06,45,15,5,1,0,44,11,2.22,97.78,24.44,123.34
USR009568,48,163882.84,3414.2258333333334,19915.7,48,16,5,5,0,47,21,10.42,97.92,43.75,224.5
USR009569,55,205593.69,3738.067090909091,37061.56,55,17,6,2,0,52,14,3.64,94.55,25.45,281.64
USR009570,40,216635.91999999998,5415.897999999999,51138.47,40,16,2,3,0,39,14,7.5,97.5,35.0,296.76
USR009571,39,152258.73,3904.07,45045.92,38,13,4,3,0,35,14,7.69,89.74,35.9,208.57
USR009572,40,112288.28,2807.207,21549.08,40,13,4,0,1,39,15,0.0,97.5,37.5,153.82
USR009573,46,99916.04000000001,2172.0878260869567,10944.35,45,16,6,7,0,45,16,15.22,97.83,34.78,136.87
USR009574,58,177016.44,3052.0075862068966,20730.15,58,17,5,7,0,56,26,12.07,96.55,44.83,242.49
USR009575,45,157155.36,3492.341333333333,26504.71,44,15,4,3,0,44,19,6.67,97.78,42.22,215.28
USR009576,50,158217.23,3164.3446000000004,22641.82,50,15,4,3,0,50,20,6.0,100.0,40.0,216.74
USR009577,60,155263.74,2587.729,16477.07,60,17,5,4,0,59,18,6.67,98.33,30.0,212.69
USR009578,46,171637.38,3731.2473913043477,39251.82,45,14,5,1,1,45,11,2.17,97.83,23.91,235.12
USR009579,48,112561.51,2345.0314583333334,27545.61,48,16,6,4,0,47,20,8.33,97.92,41.67,154.19
