merchant_id,total_txns,total_revenue,avg_txn_amount,unique_users,failed_txns,fraud_txns,failure_rate,fraud_rate
MER01212,277,60938.77,219.995559566787,276,15,0,5.42,0.0
MER01213,232,1075806.04,4637.095,229,10,0,4.31,0.0
MER01214,261,470267.72000000003,1801.792030651341,259,12,0,4.6,0.0
MER01215,261,593592.41,2274.3004214559387,255,20,0,7.66,0.0
MER01216,272,1410184.82,5184.503014705882,268,23,0,8.46,0.0
MER01217,236,3639603.39,15422.048262711865,232,16,1,6.78,0.42
MER01218,244,1180722.18,4839.025327868852,237,15,0,6.15,0.0
MER01219,246,242600.43,986.1806097560975,245,10,0,4.07,0.0
MER01220,282,562362.95,1994.1948581560282,275,31,0,10.99,0.0
MER01221,259,411945.77,1590.5242084942086,256,15,0,5.79,0.0
MER01222,226,516779.65,2286.6356194690266,224,9,0,3.98,0.0
MER01223,265,251437.31,948.820037735849,260,18,0,6.79,0.0
MER01224,265,86154.94,325.1129811320755,263,9,0,3.4,0.0
MER01225,261,5099410.6,19537.971647509577,258,21,0,8.05,0.0
MER01226,221,485774.68,2198.075475113122,216,20,0,9.05,0.0
MER01227,264,309790.73,1173.4497348484847,261,14,0,5.3,0.0
MER01228,243,233598.89,961.312304526749,242,15,0,6.17,0.0
MER01229,251,56772.36,226.18470119521913,247,23,0,9.16,0.0
MER01230,243,55779.18,229.54395061728394,240,15,1,6.17,0.41
MER01231,242,507113.69,2095.5111157024794,238,16,0,6.61,0.0
MER01232,269,84356.06,313.5913011152416,261,22,0,8.18,0.0
MER01233,246,1198813.48,4873.225528455285,242,18,0,7.32,0.0
MER01234,230,50442.28,219.3142608695652,229,17,0,7.39,0.0
MER01235,244,1078750.11,4421.107008196722,241,7,0,2.87,0.0
MER01236,275,637534.05,2318.3056363636365,272,23,0,8.36,0.0
MER01237,261,1156567.91,4431.2946743295015,259,11,0,4.21,0.0
MER01238,249,1105019.09,4437.827670682731,244,18,0,7.23,0.0
MER01239,237,700761.79,2956.800801687764,234,9,0,3.8,0.0
MER01240,253,73143.72,289.1056126482213,253,7,0,2.77,0.0
MER01241,239,774332.06,3239.88309623431,237,15,0,6.28,0.0
MER01242,254,283267.01,1115.2244488188976,248,11,0,4.33,0.0
MER01243,247,125488.53,508.05072874493925,244,18,0,7.29,0.0
MER01244,274,2693582.4,9830.592700729927,273,21,0,7.66,0.0
MER01245,253,835542.2,3302.5383399209486,250,21,1,8.3,0.4
MER01246,216,4107709.23,19017.172361111112,216,13,0,6.02,0.0
MER01247,279,84989.37,304.62139784946237,278,13,0,4.66,0.0
MER01248,221,213519.16,966.1500452488688,218,11,0,4.98,0.0
MER01249,253,54346.87,214.8097628458498,250,22,0,8.7,0.0
MER01250,263,624720.87,2375.364524714829,260,7,0,2.66,0.0
MER01251,249,3873842.33,15557.599718875503,247,19,1,7.63,0.4
MER01252,249,758906.26,3047.8163052208834,247,16,0,6.43,0.0
MER01253,236,3291150.68,13945.55372881356,235,16,1,6.78,0.42
MER01254,262,537196.6900000001,2050.369045801527,260,10,0,3.82,0.0
MER01255,280,92094.44,328.90871428571427,273,19,0,6.79,0.0
MER01256,228,234985.31,1030.6373245614036,228,10,0,4.39,0.0
MER01257,247,77860.9,315.2263157894737,247,15,0,6.07,0.0
MER01258,265,1165730.42,4398.9827169811315,264,15,0,5.66,0.0
MER01259,275,650640.82,2365.966618181818,269,14,0,5.09,0.0
MER01260,263,268342.83,1020.3149429657796,260,22,0,8.37,0.0
MER01261,277,331743.22,1197.628953068592,274,19,0,6.86,0.0
MER01262,261,130683.0,500.7011494252874,260,15,0,5.75,0.0
MER01263,253,285714.58,1129.3066403162056,247,17,1,6.72,0.4
MER01264,276,1011097.51,3663.3967753623187,276,24,0,8.7,0.0
MER01265,224,2466931.58,11013.087410714286,222,14,0,6.25,0.0
MER01266,256,473594.56,1849.97875,254,17,0,6.64,0.0
MER01267,242,561864.82,2321.7554545454545,237,18,0,7.44,0.0
MER01268,232,409820.89,1766.469353448276,229,11,0,4.74,0.0
MER01269,246,76823.27,312.2897154471545,245,13,0,5.28,0.0
MER01270,261,84960.06999999999,325.51750957854404,256,23,0,8.81,0.0
MER01271,238,978264.72,4110.355966386554,233,7,0,2.94,0.0
MER01272,254,134843.59,530.8802755905512,251,11,0,4.33,0.0
MER01273,230,856670.74,3724.6553913043476,228,18,0,7.83,0.0
MER01274,216,960361.82,4446.119537037037,214,16,0,7.41,0.0
MER01275,256,60389.93,235.8981640625,253,14,0,5.47,0.0
MER01276,244,476621.23,1953.3656967213115,243,12,0,4.92,0.0
MER01277,275,1346278.25,4895.557272727273,273,15,0,5.45,0.0
MER01278,242,243936.76,1008.0031404958678,238,10,0,4.13,0.0
MER01279,251,834368.81,3324.1785258964146,246,13,0,5.18,0.0
MER01280,269,268292.6,997.3702602230483,261,17,0,6.32,0.0
MER01281,242,54572.840000000004,225.50760330578515,240,16,0,6.61,0.0
MER01282,254,1161781.49,4573.942874015748,251,15,0,5.91,0.0
MER01283,243,240385.76,989.2418106995885,240,10,0,4.12,0.0
MER01284,225,1007041.45,4475.739777777778,224,17,0,7.56,0.0
MER01285,254,1304481.36,5135.7533858267725,253,19,1,7.48,0.39
MER01286,251,290178.66,1156.0902788844621,248,15,0,5.98,0.0
MER01287,249,555365.99,2230.3855020080323,248,14,0,5.62,0.0
MER01288,265,283690.45,1070.53,260,21,3,7.92,1.13
MER01289,260,309281.95,1189.5459615384616,257,15,0,5.77,0.0
MER01290,234,529427.89,2262.5123504273506,228,7,0,2.99,0.0
MER01291,273,1060295.51,3883.866336996337,267,18,0,6.59,0.0
MER01292,251,973304.56,3877.707410358566,248,12,0,4.78,0.0
MER01293,238,271064.72,1138.927394957983,237,8,0,3.36,0.0
MER01294,255,62506.09,245.12192156862744,253,12,0,4.71,0.0
MER01295,263,976880.43,3714.374258555133,262,18,0,6.84,0.0
MER01296,259,480134.06,1853.7994594594595,254,17,0,6.56,0.0
MER01297,236,448400.01,1900.0000423728814,230,17,0,7.2,0.0
MER01298,265,84501.45,318.8733962264151,258,17,0,6.42,0.0
MER01299,224,971752.98,4338.182946428571,219,16,0,7.14,0.0
MER01300,255,3724160.83,14604.552274509804,250,15,0,5.88,0.0
MER01301,253,366551.71,1448.8209881422927,251,13,0,5.14,0.0
MER01302,220,72412.21,329.1464090909091,218,14,0,6.36,0.0
MER01303,242,1031455.09,4262.211115702479,239,15,0,6.2,0.0
MER01304,263,606590.31,2306.4270342205327,260,16,0,6.08,0.0
MER01305,240,536325.18,2234.68825,238,13,0,5.42,0.0
MER01306,254,3765753.78,14825.802283464565,248,17,0,6.69,0.0
MER01307,246,799441.47,3249.7620731707316,244,6,0,2.44,0.0
MER01308,229,1205283.94,5263.24864628821,224,9,0,3.93,0.0
MER01309,239,2723378.09,11394.88740585774,236,15,0,6.28,0.0
MER01310,264,433714.94,1642.8596212121213,262,20,0,7.58,0.0
MER01311,223,72522.12,325.21130044843045,221,11,0,4.93,0.0
MER01312,273,509614.94,1866.7213919413919,273,22,0,8.06,0.0
MER01313,244,3594373.79,14731.04012295082,242,15,0,6.15,0.0
MER01314,269,134979.94,501.78416356877324,266,14,0,5.2,0.0
MER01315,274,999052.92,3646.1785401459856,272,18,0,6.57,0.0
MER01316,255,349947.14,1372.341725490196,253,14,0,5.49,0.0
MER01317,222,235114.86,1059.075945945946,217,15,1,6.76,0.45
MER01318,262,501079.77,1912.5182061068704,260,15,0,5.73,0.0
MER01319,237,3698955.14,15607.40565400844,234,7,0,2.95,0.0
MER01320,263,58361.48,221.90676806083653,257,15,0,5.7,0.0
MER01321,256,2574370.25,10056.1337890625,253,20,0,7.81,0.0
MER01322,268,84514.08,315.3510447761194,264,18,0,6.72,0.0
MER01323,253,1187002.16,4691.708142292489,248,7,0,2.77,0.0
MER01324,234,861489.9,3681.5807692307694,233,17,0,7.26,0.0
MER01325,251,49884.66,198.74366533864543,248,13,0,5.18,0.0
MER01326,244,76844.29,314.9356147540983,240,15,0,6.15,0.0
MER01327,271,62848.59,231.91361623616234,271,20,0,7.38,0.0
MER01328,264,581286.5599999999,2201.84303030303,263,12,0,4.55,0.0
MER01329,279,65573.29,235.0297132616487,277,17,0,6.09,0.0
MER01330,243,1056965.61,4349.652716049383,241,15,0,6.17,0.0
MER01331,246,73131.29,297.28166666666664,242,16,0,6.5,0.0
MER01332,230,172473.07,749.8829130434783,229,15,0,6.52,0.0
MER01333,234,943858.08,4033.5815384615385,230,12,0,5.13,0.0
MER01334,258,1195240.75,4632.716085271318,254,18,0,6.98,0.0
MER01335,255,551882.28,2164.244235294118,252,12,1,4.71,0.39
MER01336,263,2801429.04,10651.82144486692,261,12,0,4.56,0.0
MER01337,239,355069.36,1485.6458577405858,236,8,0,3.35,0.0
MER01338,251,542931.42,2163.0733864541835,249,13,1,5.18,0.4
MER01339,270,4213311.26,15604.856518518518,266,16,0,5.93,0.0
MER01340,269,1185749.66,4407.991301115241,263,16,0,5.95,0.0
MER01341,245,364239.93,1486.6935918367346,240,15,0,6.12,0.0
MER01342,259,1031370.96,3982.1272586872587,254,23,0,8.88,0.0
MER01343,234,1074257.05,4590.8420940170945,231,17,0,7.26,0.0
MER01344,260,421338.31,1620.5319615384615,258,13,0,5.0,0.0
MER01345,236,3702190.22,15687.246694915255,234,8,1,3.39,0.42
MER01346,207,411044.86,1985.723961352657,206,12,0,5.8,0.0
MER01347,239,127893.69,535.1200418410042,232,20,1,8.37,0.42
MER01348,232,432287.78,1863.3093965517241,230,15,0,6.47,0.0
MER01349,251,1109290.28,4419.483187250996,248,18,0,7.17,0.0
MER01350,245,1113034.6199999999,4542.998448979592,241,17,0,6.94,0.0
MER01351,234,2216398.49,9471.78841880342,232,13,0,5.56,0.0
MER01352,250,268817.43,1075.26972,247,16,0,6.4,0.0
MER01353,240,78401.97,326.674875,238,15,0,6.25,0.0
MER01354,249,508014.34,2040.218232931727,246,15,0,6.02,0.0
MER01355,247,1228876.64,4975.20906882591,240,13,0,5.26,0.0
MER01356,245,453295.6,1850.1861224489794,241,9,0,3.67,0.0
MER01357,267,84060.39,314.8329213483146,262,13,0,4.87,0.0
MER01358,270,87193.05,322.93722222222226,267,16,0,5.93,0.0
MER01359,255,598563.51,2347.3078823529413,255,16,0,6.27,0.0
MER01360,248,82551.01,332.8669758064516,247,13,0,5.24,0.0
MER01361,267,615952.48,2306.938127340824,264,17,0,6.37,0.0
MER01362,244,884232.71,3623.9045491803276,241,10,0,4.1,0.0
MER01363,248,1151822.86,4644.447016129033,246,10,1,4.03,0.4
MER01364,214,1025526.47,4792.17976635514,209,14,0,6.54,0.0
MER01365,242,2480485.65,10249.940702479338,239,15,0,6.2,0.0
MER01366,241,131031.65,543.6997925311204,239,25,0,10.37,0.0
MER01367,247,78230.85,316.72408906882595,245,17,1,6.88,0.4
MER01368,237,1217976.18,5139.139999999999,235,14,0,5.91,0.0
MER01369,262,299763.81,1144.136679389313,259,10,0,3.82,0.0
MER01370,265,602291.38,2272.7976603773586,260,12,0,4.53,0.0
MER01371,235,486019.08,2068.1662978723407,234,15,0,6.38,0.0
MER01372,241,80100.63,332.3677593360996,239,16,0,6.64,0.0
MER01373,271,5162518.71,19049.884538745388,268,17,0,6.27,0.0
MER01374,235,57539.32,244.84817021276595,234,19,0,8.09,0.0
MER01375,242,562005.79,2322.3379752066116,241,16,0,6.61,0.0
MER01376,260,254837.43,980.1439615384616,258,17,0,6.54,0.0
MER01377,288,293867.57,1020.3735069444444,284,13,0,4.51,0.0
MER01378,248,1107712.31,4466.581895161291,243,14,0,5.65,0.0
MER01379,262,585238.27,2233.733854961832,260,12,1,4.58,0.38
MER01380,278,608559.92,2189.064460431655,275,16,0,5.76,0.0
MER01381,258,476435.2,1846.648062015504,251,21,0,8.14,0.0
MER01382,267,1013148.93,3794.5652808988766,264,17,0,6.37,0.0
MER01383,240,444874.98,1853.64575,236,12,0,5.0,0.0
MER01384,256,260004.24,1015.6415625,254,10,0,3.91,0.0
MER01385,211,67625.27,320.49890995260665,209,12,0,5.69,0.0
MER01386,223,186271.11000000002,835.2964573991032,221,15,0,6.73,0.0
MER01387,255,584143.68,2290.759529411765,252,22,0,8.63,0.0
MER01388,261,512309.67,1962.8722988505747,259,12,0,4.6,0.0
MER01389,246,189231.15,769.2323170731707,243,15,0,6.1,0.0
MER01390,242,932467.9400000001,3853.1733057851243,239,10,0,4.13,0.0
MER01391,242,54274.26,224.27380165289256,242,13,0,5.37,0.0
MER01392,259,87969.43,339.65030888030884,257,19,0,7.34,0.0
MER01393,240,348595.96,1452.4831666666666,238,15,0,6.25,0.0
MER01394,239,526937.63,2204.7599581589957,238,10,0,4.18,0.0
MER01395,229,71523.3,312.3288209606987,227,16,0,6.99,0.0
MER01396,248,469429.64,1892.8614516129032,245,13,0,5.24,0.0
MER01397,239,370312.94,1549.4265271966528,237,13,0,5.44,0.0
MER01398,255,1199527.74,4704.030352941177,252,17,1,6.67,0.39
MER01399,240,434079.7,1808.6654166666667,236,14,0,5.83,0.0
MER01400,257,248960.41,968.7175486381323,256,16,0,6.23,0.0
MER01401,248,130333.35,525.5377016129032,241,15,0,6.05,0.0
MER01402,276,526874.01,1908.9638043478262,274,12,1,4.35,0.36
MER01403,253,802986.73,3173.8605928853754,249,17,0,6.72,0.0
MER01404,269,1409745.16,5240.688327137546,266,17,1,6.32,0.37
MER01405,247,1168078.83,4729.064089068826,244,23,0,9.31,0.0
MER01406,251,547741.61,2182.2374900398404,246,21,0,8.37,0.0
MER01407,234,4562785.81,19499.084658119657,231,11,1,4.7,0.43
MER01408,226,53742.28,237.79769911504425,224,12,0,5.31,0.0
MER01409,248,386957.74,1560.3134677419355,248,15,1,6.05,0.4
MER01410,260,4594914.41,17672.74773076923,259,13,0,5.0,0.0
MER01411,243,76738.21,315.7951028806585,241,20,0,8.23,0.0
MER01412,262,1117414.45,4264.940648854962,258,11,0,4.2,0.0
MER01413,242,179327.82,741.0240495867769,241,17,0,7.02,0.0
MER01414,260,80770.63,310.6562692307692,259,10,0,3.85,0.0
MER01415,276,60053.03,217.5834420289855,272,13,0,4.71,0.0
MER01416,243,3666843.23,15089.889835390946,242,21,0,8.64,0.0
MER01417,272,61955.21,227.77650735294117,269,17,0,6.25,0.0
MER01418,231,71223.26,308.32580086580083,231,12,0,5.19,0.0
MER01419,234,433125.42,1850.9633333333334,232,12,0,5.13,0.0
MER01420,234,52159.41,222.90346153846156,233,7,0,2.99,0.0
MER01421,254,383143.34,1508.4383464566931,249,21,0,8.27,0.0
MER01422,227,428560.53,1887.9318502202646,225,13,0,5.73,0.0
MER01423,238,458759.08,1927.5591596638656,236,13,0,5.46,0.0
MER01424,276,278911.2,1010.5478260869565,275,21,0,7.61,0.0
MER01425,235,445562.81,1896.0119574468085,235,12,0,5.11,0.0
MER01426,242,4608260.56,19042.39900826446,241,13,0,5.37,0.0
MER01427,239,4365020.88,18263.68569037657,235,23,0,9.62,0.0
MER01428,245,1174436.87,4793.619877551021,238,16,0,6.53,0.0
MER01429,241,852273.08,3536.4028215767635,238,14,0,5.81,0.0
MER01430,245,3719321.71,15180.90493877551,242,14,1,5.71,0.41
MER01431,255,3804129.37,14918.154392156863,251,10,1,3.92,0.39
MER01432,238,766675.82,3221.3269747899158,235,14,0,5.88,0.0
MER01433,256,311314.94,1216.073984375,251,23,0,8.98,0.0
MER01434,251,2657820.48,10588.926215139441,248,11,0,4.38,0.0
MER01435,272,5046291.69,18552.54297794118,268,19,0,6.99,0.0
MER01436,285,433646.29,1521.5659298245614,281,21,0,7.37,0.0
MER01437,235,454216.84,1932.8376170212766,233,16,0,6.81,0.0
MER01438,266,602322.77,2264.3713157894736,262,17,0,6.39,0.0
MER01439,257,842281.65,3277.360505836576,252,15,0,5.84,0.0
MER01440,270,816243.01,3023.1222592592594,266,24,0,8.89,0.0
MER01441,260,58841.54,226.3136153846154,257,23,1,8.85,0.38
MER01442,260,403675.44,1552.5978461538461,256,16,0,6.15,0.0
MER01443,253,751627.65,2970.860276679842,251,17,0,6.72,0.0
MER01444,248,119884.03,483.40334677419355,247,8,0,3.23,0.0
MER01445,252,81415.24,323.0763492063492,249,17,0,6.75,0.0
MER01446,241,69357.72,287.79136929460583,236,16,0,6.64,0.0
MER01447,251,128502.02,511.96023904382474,249,18,0,7.17,0.0
MER01448,247,895102.96,3623.898623481781,244,14,0,5.67,0.0
MER01449,227,118584.31999999999,522.397885462555,227,14,0,6.17,0.0
MER01450,247,79416.04,321.5224291497975,241,15,0,6.07,0.0
MER01451,258,73147.55,283.51763565891474,256,17,0,6.59,0.0
MER01452,268,56118.13,209.39600746268655,266,23,0,8.58,0.0
MER01453,242,265699.86,1097.9333057851238,238,17,0,7.02,0.0
MER01454,242,273633.01,1130.7149173553719,241,15,1,6.2,0.41
MER01455,242,561703.25,2321.0878099173556,240,28,0,11.57,0.0
MER01456,265,1177551.72,4443.591396226415,261,12,0,4.53,0.0
MER01457,249,4204421.79,16885.228072289156,248,15,0,6.02,0.0
MER01458,249,82449.96,331.1243373493976,245,16,0,6.43,0.0
MER01459,267,508630.94,1904.9847940074906,260,17,0,6.37,0.0
MER01460,278,519810.16,1869.8207194244603,275,12,0,4.32,0.0
MER01461,242,81318.66,336.02752066115704,241,14,0,5.79,0.0
MER01462,262,61123.5,233.29580152671755,262,20,0,7.63,0.0
MER01463,260,1445397.88,5559.222615384615,257,15,0,5.77,0.0
MER01464,239,4866890.17,20363.55719665272,239,13,0,5.44,0.0
MER01465,279,85202.8,305.3863799283154,275,19,1,6.81,0.36
MER01466,250,499262.35,1997.0493999999999,247,14,1,5.6,0.4
MER01467,243,712281.78,2931.200740740741,239,11,0,4.53,0.0
MER01468,244,2226686.09,9125.762663934425,241,13,0,5.33,0.0
MER01469,248,4645226.57,18730.7522983871,246,9,0,3.63,0.0
MER01470,257,1129335.04,4394.299766536965,254,8,1,3.11,0.39
MER01471,243,459571.5,1891.2407407407406,241,14,0,5.76,0.0
MER01472,256,260290.02,1016.757890625,252,17,0,6.64,0.0
MER01473,255,80995.13,317.62796078431376,250,15,0,5.88,0.0
MER01474,256,3878836.26,15151.704140625,252,10,0,3.91,0.0
MER01475,259,81868.04,316.0928185328185,256,26,0,10.04,0.0
MER01476,263,83882.36,318.94433460076044,262,6,0,2.28,0.0
MER01477,267,606469.78,2271.4223970037456,263,14,0,5.24,0.0
MER01478,242,4821378.32,19923.05090909091,242,14,0,5.79,0.0
MER01479,267,263924.12,988.4798501872659,261,16,0,5.99,0.0
MER01480,222,672141.09,3027.6625675675673,220,16,0,7.21,0.0
MER01481,270,1187170.36,4396.92725925926,265,17,0,6.3,0.0
MER01482,242,118849.52,491.11371900826447,238,16,0,6.61,0.0
MER01483,233,1076160.8800000001,4618.716223175966,232,15,1,6.44,0.43
MER01484,275,66981.15,243.56781818181815,268,15,0,5.45,0.0
MER01485,269,58605.18,217.86312267657993,264,25,0,9.29,0.0
MER01486,248,533600.17,2151.6135887096775,246,18,1,7.26,0.4
MER01487,277,406199.74,1466.4250541516244,276,21,0,7.58,0.0
MER01488,260,957621.24,3683.158615384615,259,8,0,3.08,0.0
MER01489,235,469314.49,1997.0829361702126,233,14,0,5.96,0.0
MER01490,272,636790.59,2341.141875,269,13,0,4.78,0.0
MER01491,233,931236.5,3996.723175965665,231,11,0,4.72,0.0
MER01492,244,468953.42,1921.9402459016392,239,18,0,7.38,0.0
MER01493,210,405399.9,1930.4757142857145,205,19,0,9.05,0.0
MER01494,259,373706.38,1442.881776061776,254,16,0,6.18,0.0
MER01495,258,957579.14,3711.5470542635658,251,17,0,6.59,0.0
MER01496,232,72401.6,312.07586206896553,229,10,0,4.31,0.0
MER01497,238,1057775.98,4444.436890756302,238,18,0,7.56,0.0
MER01498,248,559419.88,2255.7253225806453,244,14,0,5.65,0.0
MER01499,249,256292.07,1029.285421686747,247,18,0,7.23,0.0
MER01500,268,2681943.03,10007.250111940297,261,15,0,5.6,0.0
MER01501,251,471544.98,1878.6652589641433,245,18,0,7.17,0.0
MER01502,282,1235259.27,4380.352021276596,274,14,0,4.96,0.0
MER01503,234,76982.06,328.9831623931624,230,16,1,6.84,0.43
MER01504,236,691393.81,2929.6347881355937,234,15,0,6.36,0.0
MER01505,242,573210.28,2368.637520661157,242,16,0,6.61,0.0
MER01506,240,190686.03,794.525125,238,12,0,5.0,0.0
MER01507,253,54268.340000000004,214.4993675889328,249,16,0,6.32,0.0
MER01508,266,84594.46,318.0242857142857,260,21,0,7.89,0.0
MER01509,264,63166.01,239.2651893939394,260,25,0,9.47,0.0
MER01510,246,461962.21,1877.895162601626,242,14,0,5.69,0.0
MER01511,226,528771.21,2339.6956194690265,222,18,0,7.96,0.0
MER01512,226,109621.13,485.0492477876106,224,16,0,7.08,0.0
MER01513,256,83132.99,324.7382421875,251,13,0,5.08,0.0
MER01514,261,603430.34,2311.993639846743,255,19,0,7.28,0.0
MER01515,251,583237.37,2323.654860557769,250,10,0,3.98,0.0
MER01516,259,1155061.9,4459.698455598455,258,12,0,4.63,0.0
MER01517,260,613887.61,2361.1061923076923,257,16,1,6.15,0.38
MER01518,233,802850.15,3445.708798283262,228,13,0,5.58,0.0
MER01519,259,276646.48,1068.1331274131273,255,10,0,3.86,0.0
MER01520,261,59031.21,226.1732183908046,260,13,0,4.98,0.0
MER01521,242,77136.15,318.7444214876033,239,16,0,6.61,0.0
MER01522,249,529006.0,2124.5220883534134,245,13,0,5.22,0.0
MER01523,244,275314.08,1128.336393442623,242,12,0,4.92,0.0
MER01524,213,932815.36,4379.414835680751,210,7,0,3.29,0.0
MER01525,258,473344.15,1834.6672480620157,252,17,0,6.59,0.0
MER01526,257,593468.24,2309.2149416342413,250,13,0,5.06,0.0
MER01527,280,533572.89,1905.6174642857143,274,10,0,3.57,0.0
MER01528,252,207929.43,825.1167857142857,248,19,0,7.54,0.0
MER01529,272,136242.49,500.8915073529411,269,9,1,3.31,0.37
MER01530,231,338474.42,1465.2572294372294,229,12,0,5.19,0.0
MER01531,246,1083563.88,4404.731219512195,244,17,0,6.91,0.0
MER01532,273,83798.67,306.9548351648352,269,17,0,6.23,0.0
MER01533,246,220984.23,898.3098780487805,243,11,0,4.47,0.0
MER01534,254,1022970.4299999999,4027.4426377952755,252,15,0,5.91,0.0
MER01535,248,858806.56,3462.929677419355,247,15,0,6.05,0.0
MER01536,245,251665.64,1027.206693877551,244,19,0,7.76,0.0
MER01537,237,256920.53,1084.0528691983122,235,14,0,5.91,0.0
MER01538,262,1251211.73,4775.617290076336,260,13,0,4.96,0.0
MER01539,265,259557.66,979.4628679245283,262,14,0,5.28,0.0
MER01540,282,66098.52,234.39191489361704,278,19,1,6.74,0.35
MER01541,249,121195.59,486.72927710843373,246,9,0,3.61,0.0
MER01542,240,249228.01,1038.4500416666667,238,12,0,5.0,0.0
MER01543,255,1157664.79,4539.861921568628,253,20,0,7.84,0.0
MER01544,241,79398.23,329.4532365145228,239,18,0,7.47,0.0
MER01545,269,956965.02,3557.490780669145,267,20,0,7.43,0.0
MER01546,234,73169.39,312.68970085470085,232,22,0,9.4,0.0
MER01547,258,288377.05,1117.740503875969,252,15,0,5.81,0.0
MER01548,275,531944.24,1934.3426909090908,273,12,1,4.36,0.36
MER01549,236,276968.38,1173.5948305084746,234,13,1,5.51,0.42
MER01550,263,197972.87,752.7485551330798,262,14,0,5.32,0.0
MER01551,252,378440.46,1501.7478571428571,249,14,0,5.56,0.0
MER01552,238,439750.64,1847.6917647058824,236,21,0,8.82,0.0
MER01553,260,477410.58,1836.1945384615385,255,17,0,6.54,0.0
MER01554,231,417372.11,1806.8056709956709,230,14,0,6.06,0.0
MER01555,226,251665.94,1113.5661061946903,225,13,0,5.75,0.0
MER01556,247,268030.9,1085.1453441295548,244,14,0,5.67,0.0
MER01557,235,1047802.58,4458.734382978723,233,20,0,8.51,0.0
MER01558,242,234184.74,967.7055371900826,241,10,0,4.13,0.0
MER01559,234,821241.1,3509.57735042735,231,14,0,5.98,0.0
MER01560,223,267570.94,1199.8696860986547,222,11,0,4.93,0.0
MER01561,239,440827.04,1844.46460251046,236,15,0,6.28,0.0
MER01562,209,61719.229999999996,295.30732057416265,206,13,0,6.22,0.0
MER01563,256,301752.4,1178.7203125,251,12,0,4.69,0.0
MER01564,247,4642038.22,18793.677004048583,245,16,0,6.48,0.0
MER01565,266,1153451.89,4336.28530075188,261,21,0,7.89,0.0
MER01566,252,581184.91,2306.2893253968255,252,13,0,5.16,0.0
MER01567,260,61235.93,235.52280769230768,258,15,0,5.77,0.0
MER01568,269,5241341.2,19484.539776951675,262,11,0,4.09,0.0
MER01569,254,475740.22,1872.992992125984,252,12,0,4.72,0.0
MER01570,245,73363.95,299.444693877551,242,19,1,7.76,0.41
MER01571,270,2690837.39,9966.064407407408,265,15,0,5.56,0.0
MER01572,258,128348.2,497.4736434108527,253,13,0,5.04,0.0
MER01573,208,952425.85,4578.970432692307,206,12,0,5.77,0.0
MER01574,259,1143858.01,4416.440193050193,257,15,0,5.79,0.0
MER01575,253,1113815.8800000001,4402.434308300396,251,16,1,6.32,0.4
MER01576,266,138331.92,520.0448120300753,262,17,0,6.39,0.0
MER01577,252,282061.53,1119.2917857142859,248,18,0,7.14,0.0
MER01578,232,1183060.85,5099.400215517242,229,13,0,5.6,0.0
MER01579,212,391494.52,1846.6722641509434,211,8,0,3.77,0.0
MER01580,250,81639.32,326.55728000000005,246,17,0,6.8,0.0
MER01581,242,2311482.86,9551.582066115701,240,12,0,4.96,0.0
MER01582,250,473368.77999999997,1893.4751199999998,247,13,0,5.2,0.0
MER01583,266,259234.33,974.5651503759398,264,17,0,6.39,0.0
MER01584,249,591272.2,2374.587148594377,246,10,0,4.02,0.0
MER01585,228,240179.18,1053.4174561403509,226,11,0,4.82,0.0
MER01586,271,1014476.2,3743.454612546125,266,17,0,6.27,0.0
MER01587,236,123349.22,522.666186440678,233,15,0,6.36,0.0
MER01588,257,1146389.85,4460.660894941635,253,16,1,6.23,0.39
MER01589,258,413094.47000000003,1601.1413565891473,252,15,0,5.81,0.0
MER01590,247,241152.65,976.3265182186235,246,13,0,5.26,0.0
MER01591,226,217094.09,960.5933185840707,224,5,0,2.21,0.0
MER01592,258,464319.27999999997,1799.6871317829457,254,11,1,4.26,0.39
MER01593,234,55744.24,238.22324786324785,229,11,0,4.7,0.0
MER01594,247,796998.33,3226.713886639676,246,15,0,6.07,0.0
MER01595,259,79933.91,308.62513513513517,256,18,0,6.95,0.0
MER01596,251,461587.74,1838.9949800796812,250,15,3,5.98,1.2
MER01597,234,1100681.67,4703.76782051282,233,22,0,9.4,0.0
MER01598,265,4796303.6,18099.258867924527,259,19,0,7.17,0.0
MER01599,268,312096.83,1164.5404104477614,264,16,0,5.97,0.0
MER01600,229,1045189.39,4564.145807860262,226,21,0,9.17,0.0
MER01601,267,300517.54,1125.5338576779025,264,20,0,7.49,0.0
MER01602,259,267288.89,1032.0034362934364,255,17,0,6.56,0.0
MER01603,239,474634.86,1985.9199163179915,233,13,1,5.44,0.42
MER01604,293,683361.14,2332.290580204778,286,17,0,5.8,0.0
MER01605,268,595082.97,2220.458843283582,263,24,0,8.96,0.0
MER01606,282,210304.74,745.761489361702,277,18,0,6.38,0.0
MER01607,238,53204.0,223.54621848739495,237,13,0,5.46,0.0
MER01608,271,85104.44,314.03852398523986,267,16,1,5.9,0.37
MER01609,258,1154920.75,4476.437015503876,256,17,0,6.59,0.0
MER01610,227,513003.46,2259.927136563877,225,11,0,4.85,0.0
MER01611,237,450304.13,1900.0174261603377,234,15,0,6.33,0.0
MER01612,279,628027.41,2250.994301075269,272,15,0,5.38,0.0
MER01613,219,2174519.49,9929.312739726029,218,18,0,8.22,0.0
MER01614,225,420239.4,1867.7306666666668,225,15,0,6.67,0.0
