user_id,age,gender,city,city_tier,preferred_platform,activity_level,monthly_txn_frequency,device_type,registration_date,segment,segment_name,avg_txn_amount,total_spend,total_txns,platform_loyalty_rate,avg_spend_per_day,pca1,pca2
USR009100,30,Male,Nashik,Tier2,WhatsApp Pay,Power,139,Web,2021-01-06,0,Active Everyday Users,3401.2675925925923,183668.45,54,0.8148148148148148,251.6,1.0347969384846702,1.2404120002788992
USR009101,37,Male,Surat,Tier2,Google Pay,High,50,Android,2020-02-09,3,Premium Investors,3617.558125,173642.79,48,0.8333333333333334,237.87,1.4890695071595335,-0.5752301944074489
USR009102,46,Female,Jaipur,Tier2,Google Pay,Medium,8,iOS,2022-09-06,1,Casual Small Spenders,2743.7097916666667,131698.07,48,0.8958333333333334,180.41,-1.4617411998817225,-1.835626379638171
USR009103,29,Female,Amritsar,Tier3,PhonePe,Medium,17,Android,2021-12-17,2,Loyal Digital Users,2478.0665306122446,121425.26,49,0.8979591836734694,166.34,-0.9783367045187192,-0.9926784309185146
USR009104,42,Female,Ranchi,Tier2,Google Pay,Low,5,Android,2020-02-05,1,Casual Small Spenders,2420.1458695652177,111326.71,46,0.8695652173913043,152.5,-1.6402924051528374,-0.6822820631169909
USR009105,23,Female,Madurai,Tier2,Paytm,Medium,10,Android,2022-12-21,0,Active Everyday Users,2831.717021276596,133090.7,47,0.8297872340425532,182.32,-0.759508906362101,0.1357545998258332
USR009106,28,Female,Jodhpur,Tier3,PhonePe,Medium,6,Android,2021-10-15,3,Premium Investors,3540.159285714286,198248.92,56,0.8928571428571429,271.57,2.7901459258873866,-0.7990598544263905
USR009107,24,Male,Bhopal,Tier2,PhonePe,Medium,17,iOS,2022-08-01,0,Active Everyday Users,3273.060625,157106.91,48,0.8333333333333334,215.21,0.42439132593405404,1.4446621279966494
USR009108,46,Female,Noida,Tier3,PhonePe,High,32,iOS,2020-04-27,0,Active Everyday Users,3153.974406779661,186084.49,59,0.864406779661017,254.91,1.2434830157184469,0.7096414855319608
USR009109,26,Male,Hyderabad,Tier1,Google Pay,Low,4,Android,2019-09-10,3,Premium Investors,3310.8054385964915,188715.91,57,0.9473684210526315,258.51,2.0470039586193054,-0.8902298496562112
USR009110,42,Male,Visakhapatnam,Tier2,Google Pay,High,34,iOS,2021-11-05,1,Casual Small Spenders,2208.1491666666666,79493.37,36,0.8888888888888888,108.9,-3.590416480454601,-0.9693319317196598
USR009111,57,Male,Rajkot,Tier3,PhonePe,Medium,10,Android,2020-01-29,3,Premium Investors,4932.356346153846,256482.53,52,0.8653846153846154,351.35,4.688650003397177,-0.6135528308642121
USR009112,35,Male,Chennai,Tier1,Google Pay,Medium,20,Android,2020-03-21,0,Active Everyday Users,2349.052307692308,122150.72,52,0.8076923076923077,167.33,-0.8008480993032477,1.4351376541625565
USR009113,36,Male,Ahmedabad,Tier1,Amazon Pay,High,34,iOS,2022-06-09,1,Casual Small Spenders,1758.63125,84414.3,48,0.875,115.64,-2.5911473055070875,-0.07752018169029996
USR009114,33,Female,Jabalpur,Tier3,Paytm,Low,4,Android,2021-05-13,1,Casual Small Spenders,2498.9841666666666,119951.24,48,0.875,164.32,-1.8338920761500555,-0.14375707284511177
USR009115,29,Female,Mumbai,Tier1,PhonePe,Low,3,Web,2020-03-13,2,Loyal Digital Users,3655.138113207547,193722.32,53,0.9433962264150944,265.37,1.6551827183352688,-2.0490109505866045
USR009116,33,Male,Lucknow,Tier2,Paytm,High,34,Android,2019-10-26,0,Active Everyday Users,2479.00262295082,151219.16,61,0.8852459016393442,207.15,-0.27767943387226973,0.7393306520372862
USR009117,38,Female,Lucknow,Tier2,Paytm,Low,2,Android,2019-05-29,3,Premium Investors,5186.338780487805,212639.89,41,0.7804878048780488,291.29,2.9897341926016505,0.1861147694751506
USR009118,63,Male,Delhi,Tier1,PhonePe,High,36,Android,2021-08-31,0,Active Everyday Users,3076.1650000000004,159960.58000000002,52,0.7884615384615384,219.12,1.0044453440883383,1.123615973547382
USR009119,56,Male,Ranchi,Tier2,Google Pay,High,47,Android,2020-02-21,2,Loyal Digital Users,2869.294727272727,157811.21,55,0.8727272727272727,216.18,1.128245150431027,-0.5217231017005001
USR009120,49,Male,Amritsar,Tier3,Google Pay,Low,4,Android,2021-03-14,2,Loyal Digital Users,3707.286888888889,166827.91,45,0.8444444444444444,228.53,1.5185354001671778,-1.5811856347541842
USR009121,50,Female,Moradabad,Tier3,PhonePe,Low,4,Android,2019-11-03,1,Casual Small Spenders,2644.4266666666667,118999.2,45,0.8444444444444444,163.01,-1.6567386416079652,0.7578327938853836
USR009122,33,Female,Visakhapatnam,Tier2,PhonePe,Medium,16,Android,2019-07-14,0,Active Everyday Users,3000.709444444444,162038.31,54,0.8703703703703703,221.97,0.38981506339455374,-0.000650283899408388
USR009123,40,Female,Kanpur,Tier2,PhonePe,Low,4,iOS,2020-10-12,2,Loyal Digital Users,3501.12641025641,136543.93,39,0.8717948717948718,187.05,-0.10966773705003327,-2.6459571554491235
USR009124,50,Female,Indore,Tier2,Paytm,High,38,Android,2022-05-25,0,Active Everyday Users,2897.678,173860.68,60,0.8166666666666667,238.17,1.2859540018135969,1.4418425515379465
USR009125,30,Male,Chandigarh,Tier3,Paytm,Medium,19,Android,2019-08-06,3,Premium Investors,3496.228461538461,181803.88,52,0.8461538461538461,249.05,1.9632697845913138,0.2576567984997478
USR009126,59,Male,Madurai,Tier2,Paytm,Power,58,Android,2019-12-25,1,Casual Small Spenders,2201.863333333333,105689.44,48,0.8541666666666666,144.78,-1.8014948103368031,0.03362794773685867
USR009127,31,Female,Madurai,Tier2,PhonePe,Medium,7,Android,2019-08-08,1,Casual Small Spenders,1497.2252380952382,62883.46,42,0.8809523809523809,86.14,-3.9965318677165946,0.061134291275822185
USR009128,38,Female,Coimbatore,Tier2,PhonePe,Medium,11,Android,2022-04-13,1,Casual Small Spenders,2566.765,112937.66,44,0.8636363636363636,154.71,-1.5512305973989104,0.5676814437037253
USR009129,42,Female,Hyderabad,Tier1,Google Pay,High,39,Android,2019-03-01,2,Loyal Digital Users,2689.861886792453,142562.68,53,0.8867924528301887,195.29,0.00438969338803214,-0.7710629390206707
USR009130,58,Female,Vadodara,Tier2,PhonePe,Medium,17,Android,2022-07-02,1,Casual Small Spenders,2197.925531914894,103302.5,47,0.8723404255319149,141.51,-1.7941571870198163,0.5245696587748615
USR009131,26,Other,Delhi,Tier1,Paytm,Low,3,Android,2020-10-27,1,Casual Small Spenders,1962.5604166666665,94202.9,48,0.6458333333333334,129.05,-2.430501254010712,3.380018870503332
USR009132,43,Male,Indore,Tier2,Google Pay,High,30,Android,2020-10-15,0,Active Everyday Users,2422.9745283018865,128417.65,53,0.7924528301886793,175.91,-0.5942998612609807,1.4779943074963031
USR009133,35,Female,Indore,Tier2,Paytm,Medium,20,Android,2019-12-12,2,Loyal Digital Users,3177.6406976744183,136638.55,43,0.9069767441860465,187.18,-0.2552681929540793,-0.7005795871007432
USR009134,27,Female,Jabalpur,Tier3,PhonePe,Medium,14,Android,2019-08-26,2,Loyal Digital Users,4222.173255813954,181553.45,43,0.9069767441860465,248.7,1.5144885639221566,-2.028870897292942
USR009135,45,Female,Lucknow,Tier2,PhonePe,Medium,18,Android,2021-01-18,2,Loyal Digital Users,2546.039777777778,114571.79,45,0.9555555555555556,156.95,-2.3989660477459234,-2.9073643669628497
USR009136,36,Female,Aligarh,Tier3,Paytm,High,45,Android,2019-05-30,1,Casual Small Spenders,2338.202222222222,126262.92,54,0.8518518518518519,172.96,-1.2122528643989894,0.19943618090702156
USR009137,40,Female,Mumbai,Tier1,Google Pay,Medium,10,Android,2019-04-26,3,Premium Investors,4061.1110204081633,198994.44,49,0.9387755102040817,272.6,1.8822067667540623,-1.8261633323886395
USR009138,28,Female,Nagpur,Tier2,Amazon Pay,High,50,Android,2019-03-23,1,Casual Small Spenders,3097.103846153846,80524.7,26,0.8076923076923077,110.31,-3.177756989166256,-0.40785804492547795
USR009139,33,Female,Hyderabad,Tier1,CRED,Low,1,iOS,2020-08-25,1,Casual Small Spenders,2325.518852459016,141856.65,61,0.8688524590163934,194.32,-1.0011389102431427,-0.3023849559319953
USR009140,38,Male,Coimbatore,Tier2,PhonePe,Medium,15,iOS,2022-07-20,1,Casual Small Spenders,4510.316410256411,175902.34,39,0.8205128205128205,240.96,0.05570587892957068,-0.09247551565859134
USR009141,31,Male,Kolkata,Tier1,PhonePe,High,27,Web,2022-04-17,2,Loyal Digital Users,3404.6065000000003,136184.26,40,0.825,186.55,-0.6095656994961055,-1.2971582097182044
USR009142,25,Female,Indore,Tier2,PhonePe,Medium,15,Android,2019-05-19,3,Premium Investors,4307.757818181818,236926.68,55,0.8909090909090909,324.56,3.7433205103391467,-2.3867276267828363
USR009143,59,Male,Delhi,Tier1,CRED,Low,5,iOS,2020-02-24,1,Casual Small Spenders,2879.400208333333,138211.21,48,0.875,189.33,-1.19744335566475,-0.38505382651301073
USR009144,35,Female,Vadodara,Tier2,Google Pay,High,43,Android,2022-07-15,3,Premium Investors,4681.154166666666,224695.4,48,0.9583333333333334,307.8,2.419124178011498,-2.9064478114588654
USR009145,43,Female,Mumbai,Tier1,Amazon Pay,Medium,17,Android,2021-05-22,1,Casual Small Spenders,2904.685789473684,110378.06,38,0.8947368421052632,151.2,-1.6793816940219148,-0.929587019678784
USR009146,31,Female,Hyderabad,Tier1,PhonePe,High,38,iOS,2020-05-22,1,Casual Small Spenders,2311.2067441860463,99381.89,43,0.8604651162790697,136.14,-2.126592909318532,-0.8579984283395337
USR009147,29,Male,Agra,Tier2,Amazon Pay,Low,5,iOS,2020-03-10,0,Active Everyday Users,3879.287727272728,170688.66,44,0.8863636363636364,233.82,0.9206240584124188,-0.03371956745469881
USR009148,31,Male,Bareilly,Tier3,Paytm,Medium,11,iOS,2021-03-10,0,Active Everyday Users,2187.642272727273,144384.39,66,0.7878787878787878,197.79,0.27584482559419804,3.1387634080787112
USR009149,31,Male,Visakhapatnam,Tier2,PhonePe,High,40,Android,2020-12-25,3,Premium Investors,3566.1984,178309.92,50,0.86,244.26,1.7341955063291745,0.32180916816062505
USR009150,36,Male,Mumbai,Tier1,Paytm,Low,2,Android,2021-06-14,0,Active Everyday Users,2776.2000000000003,169348.2,61,0.7704918032786885,231.98,1.363001344282771,1.9653254657842374
USR009151,36,Male,Kanpur,Tier2,Paytm,Medium,19,iOS,2019-10-25,0,Active Everyday Users,3149.8585416666665,151193.21,48,0.7708333333333334,207.11,0.16957510605430554,1.513941746782524
USR009152,34,Male,Rajkot,Tier3,Google Pay,Medium,14,Web,2022-04-16,2,Loyal Digital Users,2560.3722448979597,125458.24,49,0.8775510204081632,171.86,-1.1476623285807455,-1.1994983397305985
USR009153,23,Female,Varanasi,Tier3,Google Pay,Medium,9,Android,2021-12-02,2,Loyal Digital Users,3342.2155,133688.62,40,0.9,183.14,-0.23376243162474977,-1.0641359677487505
USR009154,34,Female,Meerut,Tier3,PhonePe,Low,3,Android,2021-10-10,1,Casual Small Spenders,2579.288,90275.08,35,0.8285714285714286,123.66,-2.202692801324462,-0.4984781274687735
USR009155,24,Male,Patna,Tier2,PhonePe,Medium,9,Android,2021-05-23,0,Active Everyday Users,3313.705238095238,139175.62,42,0.8571428571428571,190.65,-0.061565528670290325,0.25463353353510326
USR009156,23,Male,Allahabad,Tier3,Google Pay,Medium,6,Android,2020-06-05,1,Casual Small Spenders,2216.5302040816327,108609.98,49,0.8571428571428571,148.78,-2.4602395380522544,-0.5914904019424045
USR009157,55,Female,Amritsar,Tier3,Paytm,High,30,Android,2021-03-29,0,Active Everyday Users,2731.07564516129,169326.69,62,0.7903225806451613,231.95,1.0637448952648443,1.3181452515821006
USR009158,38,Female,Jaipur,Tier2,PhonePe,Medium,15,Android,2022-12-02,2,Loyal Digital Users,2925.245,152112.74,52,0.9038461538461539,208.37,-0.6753362365141337,-0.7270845783667382
USR009159,40,Male,Kanpur,Tier2,WhatsApp Pay,Low,2,Web,2019-07-17,3,Premium Investors,4051.043898305085,239011.59,59,0.8305084745762712,327.41,3.4357727130714553,0.07733549580121889
USR009160,31,Male,Delhi,Tier1,Paytm,Medium,6,Web,2020-06-29,0,Active Everyday Users,3395.836166666667,203750.17,60,0.75,279.11,2.052831095103075,1.9205050260100553
USR009161,52,Male,Indore,Tier2,Google Pay,High,38,Android,2019-12-22,0,Active Everyday Users,2976.8163414634146,122049.47,41,0.7317073170731707,167.19,-0.5614630930324924,1.1903411228648886
USR009162,39,Male,Bangalore,Tier1,PhonePe,Power,81,Web,2020-12-21,0,Active Everyday Users,2374.83350877193,135365.51,57,0.8421052631578947,185.43,-0.4345060218911372,0.5179324838814369
USR009163,44,Female,Guwahati,Tier3,Google Pay,High,47,iOS,2019-11-14,1,Casual Small Spenders,1912.8967391304348,87993.25,46,0.8478260869565217,120.54,-2.7409324600827754,1.2322936395300668
USR009164,30,Female,Rajkot,Tier3,PhonePe,Power,86,Web,2021-03-07,2,Loyal Digital Users,3186.859111111112,143408.66,45,0.8666666666666667,196.45,-0.08485367983523152,-1.4226422751225938
USR009165,59,Female,Jabalpur,Tier3,PhonePe,High,31,iOS,2022-07-26,0,Active Everyday Users,2762.7942222222223,124325.74,45,0.8222222222222222,170.31,-0.7663333421104008,1.7703235545061586
USR009166,47,Female,Nashik,Tier2,Paytm,High,33,Web,2020-07-09,2,Loyal Digital Users,2803.6111363636364,123358.89,44,0.9090909090909091,168.98,-0.7903026754892835,-2.243067035143874
USR009167,48,Male,Patna,Tier2,WhatsApp Pay,High,22,Android,2022-01-12,1,Casual Small Spenders,1993.955319148936,93715.9,47,0.9148936170212766,128.38,-2.237155215707813,-0.06048077430597244
USR009168,24,Male,Hyderabad,Tier1,Google Pay,Power,69,Web,2022-09-01,2,Loyal Digital Users,2720.6347169811324,144193.64,53,0.8679245283018868,197.53,0.0205258751243386,-0.8148492453557565
USR009169,27,Female,Delhi,Tier1,CRED,Medium,9,Android,2021-07-21,0,Active Everyday Users,3280.602978723404,154188.34,47,0.7446808510638298,211.22,0.6871003508754088,1.7297625012917006
USR009170,27,Male,Delhi,Tier1,Google Pay,Low,2,Android,2020-08-09,3,Premium Investors,4085.084716981132,216509.49,53,0.8490566037735849,296.59,2.797032825917504,-0.6434981611446888
USR009171,27,Male,Jaipur,Tier2,Google Pay,Low,4,Android,2020-10-26,2,Loyal Digital Users,2605.8028260869564,119866.93,46,0.9347826086956522,164.2,-1.706133082392836,-1.9293092913290697
USR009172,48,Male,Ahmedabad,Tier1,CRED,Low,3,iOS,2019-08-28,0,Active Everyday Users,3640.109215686274,185645.57,51,0.7254901960784313,254.31,1.1001243088361747,0.9110917675273981
USR009173,19,Female,Nashik,Tier2,Amazon Pay,High,36,Web,2021-03-13,2,Loyal Digital Users,2419.8750943396226,128253.38,53,0.9056603773584906,175.69,-0.782938861042368,-0.9337612982785656
USR009174,21,Male,Patna,Tier2,Amazon Pay,Medium,7,Android,2022-02-03,3,Premium Investors,3710.472027027027,274574.93,74,0.7972972972972973,376.13,4.985847670857937,1.1561542824803261
USR009175,27,Female,Bangalore,Tier1,Google Pay,High,44,iOS,2019-05-29,1,Casual Small Spenders,1934.6002173913043,88991.61,46,0.9565217391304348,121.91,-3.149985914969619,-1.7980826077152183
USR009176,25,Male,Bikaner,Tier3,PhonePe,High,21,Android,2022-09-26,1,Casual Small Spenders,2480.103043478261,114084.74,46,0.9347826086956522,156.28,-2.194917539890927,-1.8168980072748346
USR009177,26,Female,Tiruchirappalli,Tier3,PhonePe,Medium,12,iOS,2021-06-29,1,Casual Small Spenders,2779.9912820512823,108419.66,39,0.8461538461538461,148.52,-1.7503871036308059,-1.2467005399602655
USR009178,46,Male,Ahmedabad,Tier1,Paytm,Medium,15,iOS,2022-12-23,1,Casual Small Spenders,2074.447843137255,105796.84,51,0.8235294117647058,144.93,-2.3578784756661326,1.1266706586944888
USR009179,36,Male,Kanpur,Tier2,Paytm,High,32,Android,2020-05-12,1,Casual Small Spenders,2999.4765116279077,128977.49,43,0.813953488372093,176.68,-0.8545674639133265,0.07511589407632596
USR009180,18,Male,Kanpur,Tier2,PhonePe,Power,150,Android,2021-04-06,2,Loyal Digital Users,3478.791071428572,194812.3,56,0.9107142857142857,266.87,1.2621895357038946,-0.44419291938236155
USR009181,32,Male,Chennai,Tier1,WhatsApp Pay,High,42,Android,2020-04-02,0,Active Everyday Users,3111.973818181818,171158.56,55,0.7636363636363637,234.46,1.1617044632422662,1.1462241364497998
USR009182,31,Male,Ranchi,Tier2,Paytm,High,27,iOS,2019-08-16,3,Premium Investors,4093.168644067797,241496.95,59,0.9152542372881356,330.82,3.531162689738821,-1.6211219780859338
USR009183,23,Male,Ranchi,Tier2,Google Pay,Low,2,Android,2021-11-23,3,Premium Investors,3889.754736842105,221716.02,57,0.9122807017543859,303.72,3.568429819685808,-0.4039491230162467
USR009184,40,Female,Bangalore,Tier1,CRED,High,47,Android,2022-03-24,0,Active Everyday Users,3400.741296296296,183640.03,54,0.7592592592592593,251.56,1.5851961451420928,1.7499827718257868
USR009185,41,Female,Vadodara,Tier2,Amazon Pay,Low,3,Android,2020-09-28,0,Active Everyday Users,2506.6410204081635,122825.41,49,0.8775510204081632,168.25,-0.4988587227370038,0.3773692627707132
USR009186,42,Male,Nagpur,Tier2,Google Pay,Medium,7,Android,2020-07-22,1,Casual Small Spenders,2104.9396226415097,111561.8,53,0.8113207547169812,152.82,-1.5790012167406253,0.8432341650214836
USR009187,43,Female,Ahmedabad,Tier1,PhonePe,High,42,Web,2020-01-11,0,Active Everyday Users,2284.587735849057,121083.15,53,0.8301886792452831,165.87,-1.183861266173609,2.031305991786046
USR009188,18,Male,Jabalpur,Tier3,Paytm,Medium,11,Android,2021-08-21,2,Loyal Digital Users,3435.2542307692306,178633.22,52,0.9230769230769231,244.7,0.8668062743757947,-1.2025271309389647
USR009189,58,Male,Jabalpur,Tier3,PhonePe,Medium,7,Web,2020-10-20,1,Casual Small Spenders,2628.934545454545,115673.12,44,0.9090909090909091,158.46,-1.9398777300597307,-1.2201717351888848
USR009190,47,Male,Surat,Tier2,Paytm,High,26,Android,2020-08-27,1,Casual Small Spenders,2013.4959259259256,108728.78,54,0.8703703703703703,148.94,-1.981568172482576,0.31176326167880114
USR009191,51,Male,Chennai,Tier1,PhonePe,High,40,iOS,2021-04-21,1,Casual Small Spenders,1836.4645454545453,60603.33,33,0.8787878787878788,83.02,-4.953776881213419,-2.304153742503309
USR009192,18,Male,Lucknow,Tier2,Google Pay,Medium,11,Android,2022-10-12,0,Active Everyday Users,3295.863529411765,168089.04,51,0.7647058823529411,230.26,1.3608536484590037,2.164499539735631
USR009193,55,Female,Pune,Tier1,PhonePe,Medium,17,Android,2019-03-05,2,Loyal Digital Users,2867.0298,143351.49,50,0.94,196.37,0.5322847818263847,-2.7006925911710518
USR009194,46,Male,Nashik,Tier2,Paytm,High,21,Web,2022-06-07,1,Casual Small Spenders,2518.987727272728,110835.46,44,0.8409090909090909,151.83,-1.967585226849401,-0.23239122901519377
USR009195,48,Female,Delhi,Tier1,PhonePe,Low,2,Android,2020-10-02,1,Casual Small Spenders,2837.0175,113480.7,40,0.9,155.45,-1.5178230975217881,-0.9538710784422567
USR009196,22,Male,Kanpur,Tier2,PhonePe,High,21,iOS,2019-08-23,3,Premium Investors,3444.0126,172200.63,50,0.88,235.89,1.5206979035289068,-1.127008027592196
USR009197,43,Male,Bareilly,Tier3,Google Pay,Medium,9,Android,2022-10-08,0,Active Everyday Users,3046.401707317073,124902.47,41,0.8292682926829268,171.1,-0.6289934575383818,0.6233075278924963
USR009198,59,Female,Nagpur,Tier2,CRED,Low,2,Android,2020-04-08,0,Active Everyday Users,2785.2291836734694,136476.23,49,0.8163265306122449,186.95,-0.5817731343741531,0.35866894655337156
USR009199,40,Male,Allahabad,Tier3,PhonePe,Medium,14,Android,2021-05-10,0,Active Everyday Users,2935.906470588236,149731.23,51,0.8823529411764706,205.11,0.5085589002325815,0.1541927943544502
USR009200,37,Male,Nashik,Tier2,PhonePe,High,38,Android,2022-06-12,0,Active Everyday Users,2676.3975,149878.26,56,0.7857142857142857,205.31,0.5812271960968363,0.7743742372807711
USR009201,57,Other,Delhi,Tier1,Amazon Pay,High,41,Web,2022-09-13,0,Active Everyday Users,2594.3682,129718.41,50,0.82,177.7,-0.7860150023479594,0.5223470817575927
USR009202,32,Male,Visakhapatnam,Tier2,CRED,Medium,14,Android,2020-10-24,0,Active Everyday Users,3747.237209302326,161131.2,43,0.7441860465116279,220.73,0.576644062668206,0.6697852845885238
USR009203,38,Female,Coimbatore,Tier2,PhonePe,Medium,16,Android,2020-01-22,3,Premium Investors,4143.805,207190.25,50,0.9,283.82,2.129548180238852,-0.8939619929195474
USR009204,33,Female,Mumbai,Tier1,Paytm,Low,3,Web,2021-03-28,0,Active Everyday Users,2885.0089830508477,170215.53,59,0.847457627118644,233.17,1.0445557268773973,0.4146727527218912
USR009205,55,Male,Madurai,Tier2,Google Pay,Power,82,iOS,2022-12-13,3,Premium Investors,3416.731475409836,208420.62,61,0.7868852459016393,285.51,2.790114052372134,0.9138216494772721
USR009206,21,Female,Ghaziabad,Tier3,PhonePe,Low,2,Android,2021-12-12,2,Loyal Digital Users,2971.7295000000004,118869.18,40,0.9,162.83,-1.2493001226474627,-1.7116253587481414
USR009207,34,Male,Indore,Tier2,Google Pay,Medium,19,Android,2021-12-18,2,Loyal Digital Users,2076.418387096774,128737.94,62,0.9516129032258065,176.35,-0.4941537199720226,-1.7471765040835328
USR009208,41,Male,Jabalpur,Tier3,PhonePe,Low,3,Android,2022-10-08,0,Active Everyday Users,3199.187735849057,169556.95,53,0.8301886792452831,232.27,0.9747479402382021,1.211769141380052
USR009209,46,Female,Kanpur,Tier2,PhonePe,Medium,7,iOS,2019-09-30,0,Active Everyday Users,2607.7603125,166896.66,64,0.859375,228.63,1.0452322615434098,1.404952680668494
USR009210,37,Male,Hyderabad,Tier1,PhonePe,High,25,Android,2021-07-02,2,Loyal Digital Users,2269.6892857142857,127102.6,56,0.9285714285714286,174.11,-0.5422505465770069,-0.9377500752741923
USR009211,52,Male,Allahabad,Tier3,CRED,High,22,Android,2021-01-28,2,Loyal Digital Users,2941.3451923076927,152949.95,52,0.9230769230769231,209.52,-0.546990052826976,-1.870248570672522
USR009212,56,Male,Kolkata,Tier1,Paytm,High,33,Android,2020-07-31,2,Loyal Digital Users,2935.734680851064,137979.53,47,0.9361702127659575,189.01,-1.1161341409831755,-2.7399076199843293
USR009213,20,Male,Faridabad,Tier3,PhonePe,Medium,7,Android,2020-09-10,1,Casual Small Spenders,2047.9032653061224,100347.26,49,0.8571428571428571,137.46,-2.137361631048925,-0.5932861575451147
USR009214,31,Female,Delhi,Tier1,CRED,High,46,Android,2022-12-06,2,Loyal Digital Users,3388.245,135529.8,40,0.85,185.66,-0.4689936803717338,-0.38676241229217306
USR009215,19,Male,Bangalore,Tier1,Google Pay,Medium,15,Android,2021-09-12,2,Loyal Digital Users,3922.5272,196126.36,50,0.88,268.67,1.5857394146113597,-1.118686529256851
USR009216,29,Female,Vadodara,Tier2,Paytm,High,49,Android,2022-05-26,1,Casual Small Spenders,3553.272682926829,145684.18,41,0.8292682926829268,199.57,-0.31238493910133003,-0.5407655917813409
USR009217,35,Female,Kanpur,Tier2,PhonePe,Power,52,Android,2022-02-27,1,Casual Small Spenders,2179.7087931034484,126423.11,58,0.8793103448275862,173.18,-1.228041608759224,0.32542264344706884
USR009218,52,Female,Nagpur,Tier2,Paytm,Medium,9,Android,2021-06-08,1,Casual Small Spenders,2501.8382926829267,102575.37,41,0.9024390243902439,140.51,-1.6058172001105475,-1.2208071023894422
USR009219,48,Male,Coimbatore,Tier2,CRED,Low,2,Android,2021-12-25,1,Casual Small Spenders,2288.084680851064,107539.98,47,0.8723404255319149,147.32,-2.6445919744797672,0.040466327861765634
USR009220,23,Female,Chandigarh,Tier3,Google Pay,High,42,iOS,2020-09-19,2,Loyal Digital Users,2286.1278125,146312.18,64,0.9375,200.43,0.32355916368521503,-0.3507390510506274
USR009221,22,Male,Nashik,Tier2,PhonePe,High,41,iOS,2020-06-04,0,Active Everyday Users,3136.498947368421,178780.44,57,0.8596491228070176,244.9,1.6125301014273012,0.6064830752965688
USR009222,37,Male,Hyderabad,Tier1,PhonePe,Low,1,Android,2021-07-06,1,Casual Small Spenders,1721.6723529411763,87805.29,51,0.8235294117647058,120.28,-2.9502470894623234,0.8462832147168075
USR009223,35,Female,Guwahati,Tier3,PhonePe,Medium,8,Android,2019-12-06,3,Premium Investors,3826.6175925925927,206637.35,54,0.9074074074074074,283.06,2.3127647550877795,-0.9641148690397063
USR009224,27,Male,Patna,Tier2,Paytm,Low,2,iOS,2020-11-28,0,Active Everyday Users,2815.659107142857,157676.91,56,0.8214285714285714,216.0,-0.22847694910414612,0.637827099724019
USR009225,51,Male,Mumbai,Tier1,Google Pay,Medium,12,iOS,2021-03-12,1,Casual Small Spenders,1958.9937209302325,84236.73,43,0.9767441860465116,115.39,-3.2570843398658695,-2.555430076886455
USR009226,54,Male,Pune,Tier1,Paytm,Power,128,Android,2021-10-27,1,Casual Small Spenders,3156.073,126242.92,40,0.85,172.94,-0.83812725372356,0.2095757668203126
USR009227,31,Male,Pune,Tier1,PhonePe,Low,4,Android,2021-02-05,3,Premium Investors,3770.298888888889,203596.14,54,0.8888888888888888,278.9,1.5911289197352563,-0.8975839293845812
USR009228,50,Male,Bhopal,Tier2,Google Pay,Medium,9,Android,2019-08-12,1,Casual Small Spenders,2296.498571428572,112528.43,49,0.7551020408163265,154.15,-1.4942687164496022,1.2338430157680473
USR009229,30,Female,Hyderabad,Tier1,PhonePe,Low,3,iOS,2020-05-26,3,Premium Investors,3241.6163793103447,188013.75,58,0.9137931034482759,257.55,1.9676516692918378,-0.8673821444478718
USR009230,43,Female,Chennai,Tier1,Paytm,High,46,Android,2021-05-01,0,Active Everyday Users,2707.183620689655,157016.65,58,0.8103448275862069,215.09,0.10451748810932476,1.063231870055623
USR009231,33,Female,Indore,Tier2,PhonePe,Medium,7,iOS,2019-12-25,2,Loyal Digital Users,4040.7325,177792.23,44,0.8409090909090909,243.55,1.122564675218565,-1.2736750896472337
USR009232,23,Male,Surat,Tier2,PhonePe,Low,5,Android,2019-06-10,0,Active Everyday Users,2597.1026923076925,135049.34,52,0.8269230769230769,185.0,0.012969577408955149,0.7932152002852175
USR009233,54,Female,Noida,Tier3,PhonePe,Low,2,Android,2022-04-14,3,Premium Investors,4743.554897959184,232434.19,49,0.8775510204081632,318.4,3.8246474003209503,-0.7040823781075998
USR009234,33,Female,Mumbai,Tier1,PhonePe,Medium,16,iOS,2019-10-30,0,Active Everyday Users,2335.9846428571427,130815.14,56,0.8214285714285714,179.2,-0.2725674194514417,1.305747221514706
USR009235,43,Male,Jabalpur,Tier3,PhonePe,Medium,9,Android,2021-06-08,2,Loyal Digital Users,2313.5176470588235,117989.4,51,0.8823529411764706,161.63,-1.3856036476496765,-0.5834122946475294
USR009236,30,Female,Kolkata,Tier1,Google Pay,Power,108,Android,2020-10-22,1,Casual Small Spenders,1868.3374074074077,100890.22,54,0.8148148148148148,138.21,-2.0098171157527984,1.7441600689501715
USR009237,18,Female,Amritsar,Tier3,PhonePe,High,33,Android,2020-06-15,0,Active Everyday Users,3574.1352,178706.76,50,0.76,244.8,1.1568857777583765,2.2489501071153257
USR009238,22,Female,Visakhapatnam,Tier2,PhonePe,Medium,9,Android,2019-11-27,3,Premium Investors,4937.26947368421,187616.24,38,0.8421052631578947,257.01,1.4847087796032592,-1.3011305396436765
